,name,year,process,noCores,noThreads,baseFreq,CacheVal,maxMem,MemType,MemType_class,MemChannels,PCI_express,HyperTh,virtualTh,intel64,TDP,price,CPUMark,ThreadMark
,AMD Phenom II X4 925,2009,,,,,,,,,,,,,,,29.9,2051,
,AMD Phenom II X4 955,2009,,,,,,,,,,,,,,,49.9,2420,
,AMD Sempron 2300+,2009,,,,,,,,,,,,,,,45,318,
,AMD Sempron 2500+,2009,,,,,,,,,,,,,,,39.99,265,
,AMD Sempron 3100+,2009,,,,,,,,,,,,,,,79.95,458,
,AMD Sempron 3500+,2009,,,,,,,,,,,,,,,15,357,
,AMD Sempron 3600+,2009,,,,,,,,,,,,,,,15,559,
,AMD Sempron Dual Core 2100,2009,,,,,,,,,,,,,,,37.99,972,
,AMD Sempron LE-1100,2009,,,,,,,,,,,,,,,19.95,486,
,AMD Sempron LE-1150,2009,,,,,,,,,,,,,,,14.9,407,
,AMD Sempron LE-1200,2009,,,,,,,,,,,,,,,14.95,551,
,AMD Sempron SI-40,2009,,,,,,,,,,,,,,,12,198,
,AMD Sempron SI-42,2009,,,,,,,,,,,,,,,29.99,205,
,AMD Turion 64 Mobile ML-37,2009,,,,,,,,,,,,,,,25.9,489,
,AMD Turion 64 X2 Mobile TL-62,2009,,,,,,,,,,,,,,,311,1131,
,AMD Turion 64 X2 Mobile TL-64,2009,,,,,,,,,,,,,,,39.3,993,
,AMD Turion 64 X2 Mobile TL-68,2009,,,,,,,,,,,,,,,90,1319,
,AMD Turion X2 Ultra Dual-Core Mobile ZM-80,2009,,,,,,,,,,,,,,,62,526,
,AMD Opteron 2220,2009,,,,,,,,,,,,,,,238,1702,
,AMD Opteron 285,2009,,,,,,,,,,,,,,,27.9,1470,
,AMD Phenom 8600B Triple-Core,2009,,,,,,,,,,,,,,,14.9,1293,
,AMD Phenom II X4 805,2009,,,,,,,,,,,,,,,173.9,1800,
,AMD Phenom II X4 945,2009,,,,,,,,,,,,,,,34.79,2205,
,AMD Turion 64 X2 Mobile TL-66,2009,,,,,,,,,,,,,,,378,572,
,AMD Turion X2 Dual-Core Mobile RM-74,2009,,,,,,,,,,,,,,,24.4,476,
,AMD Turion X2 Ultra Dual-Core Mobile ZM-86,2009,,,,,,,,,,,,,,,49,569,
,AMD Turion X2 Ultra Dual-Core Mobile ZM-87,2009,,,,,,,,,,,,,,,39.9,530,
,AMD Athlon 1640B,2009,,,,,,,,,,,,,,,50,633,
,AMD Athlon 7550 Dual-Core,2009,,,,,,,,,,,,,,,50,840,
,AMD Athlon 7850 Dual-Core,2009,,,,,,,,,,,,,,,49.99,943,
,AMD Athlon Dual Core 5000B,2009,,,,,,,,,,,,,,,95,839,
,AMD Opteron 1356,2009,,,,,,,,,,,,,,,89.9,1759,
,AMD Phenom X3 8550,2009,,,,,,,,,,,,,,,169.9,1252,
,AMD Sempron LE-1300,2009,,,,,,,,,,,,,,,13,615,
,AMD Athlon II X2 250,2009,,,,,,,,,,,,,,,16.95,1064,
,AMD Opteron 290,2009,,,,,,,,,,,,,,,135,1465,
,AMD Phenom II X2 550,2009,,,,,,,,,,,,,,,17.95,1201,
,AMD Phenom II X4 905e,2009,,,,,,,,,,,,,,,53.9,1781,
,AMD Athlon II X2 245,2009,,,,,,,,,,,,,,,13.47,1001,
,AMD Opteron 2384,2009,,,,,,,,,,,,,,,840,2178,
,AMD Phenom II X3 705e,2009,,,,,,,,,,,,,,,152.3,1284,
,AMD Athlon II X2 240,2009,,,,,,,,,,,,,,,14.95,906,
,AMD Athlon II X3 425,2009,,,,,,,,,,,,,,,26.9,1546,
,AMD Athlon II X4 630,2009,,,,,,,,,,,,,,,19.89,2052,
,AMD Opteron 2356,2009,,,,,,,,,,,,,,,42,1790,
,AMD Opteron 2431,2009,,,,,,,,,,,,,,,24.99,4516,
,AMD Phenom 8250e Triple-Core,2009,,,,,,,,,,,,,,,46.9,1120,
,AMD Phenom II X2 545,2009,,,,,,,,,,,,,,,43.9,1237,
,AMD Phenom II X3 B75,2009,,,,,,,,,,,,,,,39.9,1685,
,AMD Phenom II X4 965,2009,,,,,,,,,,,,,,,69.9,2551,
,AMD Sempron 140,2009,,,,,,,,,,,,,,,11.95,391,
,AMD Turion Dual-Core RM-75,2009,,,,,,,,,,,,,,,27.4,507,
,AMD Turion X2 Ultra Dual-Core Mobile ZM-85,2009,,,,,,,,,,,,,,,45,562,
,AMD Athlon II X2 215,2009,,,,,,,,,,,,,,,15.68,943,
,AMD Athlon II X4 620,2009,,,,,,,,,,,,,,,19.95,1985,
,AMD Opteron 2220 SE,2009,,,,,,,,,,,,,,,25,1398,
,AMD Sempron Dual Core 2300,2009,,,,,,,,,,,,,,,41.9,601,
,AMD Athlon 5000 Dual-Core,2009,,,,,,,,,,,,,,,19.95,836,
,AMD Athlon II X2 235e,2009,,,,,,,,,,,,,,,16.9,972,
,AMD Athlon X4 620,2009,,,,,,,,,,,,,,,64.9,1793,
,AMD Turion II Dual-Core Mobile M520,2009,,,,,,,,,,,,,,,69.1,706,
,AMD Turion II Ultra Dual-Core Mobile M600,2009,,,,,,,,,,,,,,,26.7,842,
,AMD Athlon 64 X2 Dual Core TK-55,2009,,,,,,,,,,,,,,,57.7,423,
,AMD Athlon II Dual-Core M320,2009,,,,,,,,,,,,,,,30,569,
,AMD Athlon II X3 435,2009,,,,,,,,,,,,,,,29.9,1701,
,AMD Opteron 1214,2009,,,,,,,,,,,,,,,54.99,714,
,AMD Phenom II X4 820,2009,,,,,,,,,,,,,,,74.9,2100,
,AMD Sempron M100,2009,,,,,,,,,,,,,,,12,287,
,AMD Turion X2 Dual Core Mobile RM-70,2009,,,,,,,,,,,,,,,132.5,382,
,AMD Athlon II X2 240e,2009,,,,,,,,,,,,,,,23.89,951,
,AMD Athlon II X3 400e,2009,,,,,,,,,,,,,,,107.4,1348,
,AMD Athlon II X4 600e,2009,,,,,,,,,,,,,,,130.2,1733,
,AMD Athlon II X4 605e,2009,,,,,,,,,,,,,,,98.68,1813,
,AMD Athlon X3 435,2009,,,,,,,,,,,,,,,95.4,1804,
,AMD Phenom II X2 B55,2009,,,,,,,,,,,,,,,47.9,1201,
,AMD Athlon II X2 255,2010,,,,,,,,,,,,,,,15,1127,
,AMD Athlon II X2 B22,2010,,,,,,,,,,,,,,,41.6,965,
,AMD Phenom II X4 B95,2010,,,,,,,,,,,,,,,59.95,2239,
,AMD Athlon II X2 250u,2010,,,,,,,,,,,,,,,11.4,512,
,AMD Athlon II X3 440,2010,,,,,,,,,,,,,,,17.9,1719,
,AMD Athlon II X4 635,2010,,,,,,,,,,,,,,,26.95,2189,
,AMD Phenom II X2 555,2010,,,,,,,,,,,,,,,27.9,1355,
,AMD Athlon II X2 B24,2010,,,,,,,,,,,,,,,24.1,991,
,AMD Athlon II X3 405e,2010,,,,,,,,,,,,,,,79.9,1348,
,AMD Athlon X3 440,2010,,,,,,,,,,,,,,,87.9,1457,
,AMD Phenom 9450e Quad-Core,2010,,,,,,,,,,,,,,,105,1569,
,AMD Opteron 6128,2010,,,,,,,,,,,,,,,36.45,4347,
,AMD Phenom II N930 Quad-Core,2010,,,,,,,,,,,,,,,129.9,1509,
,AMD Phenom II X6 1055T,2010,,,,,,,,,,,,,,,59.95,3185,
,AMD Phenom II X6 1090T,2010,,,,,,,,,,,,,,,120,3697,
,AMD Phenom II X4 910e,2010,,,,,,,,,,,,,,,69.9,1925,
,AMD Phenom II X6 1035T,2010,,,,,,,,,,,,,,,189,2885,
,AMD Athlon II 160u,2010,,,,,,,,,,,,,,,29.9,303,
,AMD Athlon II Neo K325 Dual-Core,2010,,,,,,,,,,,,,,,25.9,410,
,AMD Athlon II P320 Dual-Core,2010,,,,,,,,,,,,,,,29.9,606,
,AMD Athlon II X2 220,2010,,,,,,,,,,,,,,,24.2,955,
,AMD Athlon II X4 640,2010,,,,,,,,,,,,,,,29.95,2161,
,AMD Phenom II N620 Dual-Core,2010,,,,,,,,,,,,,,,3.9,968,
,AMD Turion II N530 Dual-Core,2010,,,,,,,,,,,,,,,30,805,
,AMD Athlon II X2 260,2010,,,,,,,,,,,,,,,18.95,955,
,AMD Athlon II X3 445,2010,,,,,,,,,,,,,,,14.7,1668,
,AMD Phenom II P920 Quad-Core,2010,,,,,,,,,,,,,,,65,1160,
,AMD Phenom II X3 740,2010,,,,,,,,,,,,,,,88.9,1769,
,AMD Phenom II X3 B73,2010,,,,,,,,,,,,,,,75,1615,
,AMD Phenom II X4 830,2010,,,,,,,,,,,,,,,69.9,1827,
,AMD Athlon II X4 610e,2010,,,,,,,,,,,,,,,69.9,1814,
,AMD Opteron 6172,2010,,,,,,,,,,,,,,,34.3,5261,
,AMD Opteron 6176 SE,2010,,,,,,,,,,,,,,,159,5483,
,AMD Phenom II N850 Triple-Core,2010,,,,,,,,,,,,,,,25,1213,
,AMD Phenom II X4 970,2010,,,,,,,,,,,,,,,74.8,2613,
,AMD Phenom II X4 B97,2010,,,,,,,,,,,,,,,56.9,2465,
,AMD Phenom II X6 1045T,2010,,,,,,,,,,,,,,,58.4,2970,
,AMD Phenom II X6 1075T,2010,,,,,,,,,,,,,,,98.8,2924,
,AMD Turion II P540 Dual-Core,2010,,,,,,,,,,,,,,,49.9,788,
,AMD Athlon II 170u,2010,,,,,,,,,,,,,,,17.9,356,
,AMD Athlon II P340 Dual-Core,2010,,,,,,,,,,,,,,,39.9,735,
,AMD Athlon II X3 415e,2010,,,,,,,,,,,,,,,75,1410,
,AMD Athlon II X4 645,2010,,,,,,,,,,,,,,,34.95,2089,
,AMD Phenom II N640 Dual-Core,2010,,,,,,,,,,,,,,,64.9,950,
,AMD Phenom II N950 Quad-Core,2010,,,,,,,,,,,,,,,112.6,1604,
,AMD Phenom II X2 560,2010,,,,,,,,,,,,,,,64.9,1295,
,AMD Sempron 145,2010,,,,,,,,,,,,,,,29.86,434,
,AMD V140,2010,,,,,,,,,,,,,,,49.9,366,
,AMD Athlon II X2 265,2010,,,,,,,,,,,,,,,82.8,1174,
,AMD Athlon II X2 270u,2010,,,,,,,,,,,,,,,67.6,665,
,AMD Athlon II X3 450,2010,,,,,,,,,,,,,,,28.01,1681,
,AMD Phenom II X4 840T,2010,,,,,,,,,,,,,,,69.9,2406,
,AMD Athlon 5200 Dual-Core,2010,,,,,,,,,,,,,,,19.93,722,
,AMD Athlon II X2 260u,2010,,,,,,,,,,,,,,,83.4,658,
,AMD Athlon II X3 455,2010,,,,,,,,,,,,,,,24.95,1775,
,AMD Athlon II X4 615e,2010,,,,,,,,,,,,,,,59,1903,
,AMD Opteron 4170 HE,2010,,,,,,,,,,,,,,,39.99,3665,
,AMD Phenom II X6 1100T,2010,,,,,,,,,,,,,,,169.95,3789,
,AMD Phenom II N660 Dual-Core,2011,,,,,,,,,,,,,,,89,1047,
,AMD Phenom II X2 565,2011,,,,,,,,,,,,,,,168.8,1414,
,AMD Phenom II X4 975,2011,,,,,,,,,,,,,,,97,2509,
,AMD Athlon II P360 Dual-Core,2011,,,,,,,,,,,,,,,19.95,746,
,AMD Phenom II P650 Dual-Core,2011,,,,,,,,,,,,,,,35,808,
,AMD Phenom II P960 Quad-Core,2011,,,,,,,,,,,,,,,28,1397,
,AMD Phenom II X4 840,2011,,,,,,,,,,,,,,,39.95,2191,
,AMD Athlon II X2 245e,2011,,,,,,,,,,,,,,,83.4,992,
,AMD Phenom II N970 Quad-Core,2011,,,,,,,,,,,,,,,149.9,1607,
,AMD Sempron 150,2011,,,,,,,,,,,,,,,14.95,490,
,AMD A6-3400M APU,2011,,,,,,,,,,,,,,,29.9,1127,
,AMD A8-3850 APU,2011,,,,,,,,,,,,,,,49.95,2241,
,AMD Athlon II X2 250e,2011,,,,,,,,,,,,,,,76.7,1030,
,AMD Athlon II X3 420e,2011,,,,,,,,,,,,,,,116.1,1494,
,AMD Phenom II X4 960T,2011,,,,,,,,,,,,,,,44.95,2397,
,AMD A4-3300M APU,2011,,,,,,,,,,,,,,,29.9,613,
,AMD A6-3410MX APU,2011,,,,,,,,,,,,,,,3.9,1290,
,AMD A6-3650 APU,2011,,,,,,,,,,,,,,,23.89,2036,
,AMD A8-3500M APU,2011,,,,,,,,,,,,,,,59.95,1255,
,AMD Opteron 2427,2011,,,,,,,,,,,,,,,16.99,3069,
,AMD Phenom II X4 850,2011,,,,,,,,,,,,,,,64.9,2327,
,AMD Phenom II X4 980,2011,,,,,,,,,,,,,,,130,2730,
,AMD A8-3510MX APU,2011,,,,,,,,,,,,,,,77.1,1580,
,AMD Athlon II X2 270,2011,,,,,,,,,,,,,,,38.02,1265,
,AMD Athlon II X3 460,2011,,,,,,,,,,,,,,,29.95,1854,
,AMD Athlon II X4 650,2011,,,,,,,,,,,,,,,166.6,2390,
,AMD Opteron 4184,2011,,,,,,,,,,,,,,,509.9,4419,
,AMD A4-3400 APU,2011,,,,,,,,,,,,,,,11.95,1025,
,AMD A6-3500 APU,2011,,,,,,,,,,,,,,,14.95,1292,
,AMD A8-3800 APU,2011,,,,,,,,,,,,,,,119.9,1877,
,AMD Athlon II X2 B26,2011,,,,,,,,,,,,,,,44.9,1196,
,AMD Athlon II X4 631 Quad-Core,2011,,,,,,,,,,,,,,,34.8,2095,
,AMD E2-3000M APU,2011,,,,,,,,,,,,,,,42.98,666,
,AMD FX-8150 Eight-Core,2011,,,,,,,,,,,,,,,139.95,4968,
,AMD FX-4100 Quad-Core,2011,,,,,,,,,,,,,,,39.38,2591,
,AMD FX-6100 Six-Core,2011,,,,,,,,,,,,,,,118.68,3650,
,AMD FX-8120 Eight-Core,2011,,,,,,,,,,,,,,,99.95,4341,
,AMD A4-3300 APU,2011,,,,,,,,,,,,,,,10.95,977,
,AMD A6-3600 APU,2011,,,,,,,,,,,,,,,24.95,1719,
,AMD A8-3870K APU,2011,,,,,,,,,,,,,,,49.99,2377,
,AMD E2-3200 APU,2011,,,,,,,,,,,,,,,7.9,860,
,AMD Opteron 6272,2011,,,,,,,,,,,,,,,22.22,4368,
,AMD Sempron X2 180,2011,,,,,,,,,,,,,,,69.4,813,
,AMD A4-3420 APU,2012,,,,,,,,,,,,,,,12.95,1106,
,AMD A6-3670 APU,2012,,,,,,,,,,,,,,,610,2073,
,AMD A8-3520M APU,2012,,,,,,,,,,,,,,,55,1342,
,AMD A8-3820 APU,2012,,,,,,,,,,,,,,,44.9,2017,
,AMD FX-8100 Eight-Core,2012,,,,,,,,,,,,,,,128.86,3470,
,AMD Opteron 6234,2012,,,,,,,,,,,,,,,112.86,3763,
,AMD Phenom II X2 B59,2012,,,,,,,,,,,,,,,34.04,1305,
,AMD A4-3305M APU,2012,,,,,,,,,,,,,,,20.8,787,
,AMD A6-3620 APU,2012,,,,,,,,,,,,,,,22.95,1795,
,AMD Athlon II X4 651 Quad-Core,2012,,,,,,,,,,,,,,,149.95,2356,
,AMD Opteron 6274,2012,,,,,,,,,,,,,,,35.09,3149,
,AMD A4-3320M APU,2012,,,,,,,,,,,,,,,36.9,879,
,AMD Athlon II X4 641 Quad-Core,2012,,,,,,,,,,,,,,,79.8,1983,
,AMD FX-4170 Quad-Core,2012,,,,,,,,,,,,,,,128.6,2897,
,AMD FX-6200 Six-Core,2012,,,,,,,,,,,,,,,98.86,3995,
,AMD FX-8140 Eight-Core,2012,,,,,,,,,,,,,,,148.86,4577,
,AMD A10-4600M APU,2012,,,,,,,,,,,,,,,59.9,1977,
,AMD A6-4400M APU,2012,,,,,,,,,,,,,,,19.5,1011,
,AMD Phenom II X3 B77,2012,,,,,,,,,,,,,,,22.2,1919,
,AMD Sempron 130,2012,,,,,,,,,,,,,,,30,513,
,AMD A4-4300M APU,2012,,,,,,,,,,,,,,,29.86,1053,
,AMD A10-5700 APU,2012,,,,,,,,,,,,,,,59.95,2722,
,AMD A8-5500 APU,2012,,,,,,,,,,,,,,,30.19,2563,
,AMD FX-6120 Six-Core,2012,,,,,,,,,,,,,,,98.68,3873,
,AMD Opteron 4274 HE,2012,,,,,,,,,,,,,,,39.9,5776,
,AMD Sempron X2 190,2012,,,,,,,,,,,,,,,83.4,865,
,AMD Athlon II X2 B28,2012,,,,,,,,,,,,,,,49,1174,
,AMD Opteron 270,2012,,,,,,,,,,,,,,,249.95,1170,
,AMD Opteron 3280,2012,,,,,,,,,,,,,,,273.1,3765,
,AMD A10-5800K APU,2012,,,,,,,,,,,,,,,59.95,2873,
,AMD A4-5300 APU,2012,,,,,,,,,,,,,,,26.95,1192,
,AMD A6-5400K APU,2012,,,,,,,,,,,,,,,22.96,1284,
,AMD A8-5600K APU,2012,,,,,,,,,,,,,,,49.95,2700,
,AMD FX-6300 Six-Core,2012,,,,,,,,,,,,,,,70,4114,
,AMD FX-8320 Eight-Core,2012,,,,,,,,,,,,,,,169.95,5284,
,AMD FX-8350 Eight-Core,2012,,,,,,,,,,,,,,,199.95,5941,
,AMD Athlon X4 740 Quad Core,2012,,,,,,,,,,,,,,,277,2706,
,AMD Athlon X4 750K Quad Core,2012,,,,,,,,,,,,,,,76.9,2592,
,AMD A4-5300B APU,2012,,,,,,,,,,,,,,,25.95,1196,
,AMD FX-4130 Quad-Core,2012,,,,,,,,,,,,,,,68.86,2654,
,AMD FX-4300 Quad-Core,2012,,,,,,,,,,,,,,,69.95,2979,
,AMD FX-8300 Eight-Core,2013,,,,,,,,,,,,,,,149.95,5338,
,AMD FX-B4150 Quad-Core,2013,,,,,,,,,,,,,,,89.68,3114,
,AMD Opteron 4284,2013,,,,,,,,,,,,,,,59.9,4311,
,AMD Opteron 6282 SE,2013,,,,,,,,,,,,,,,630.1,5901,
,AMD Opteron 8439 SE,2013,,,,,,,,,,,,,,,52,3813,
,AMD A8-5500B APU,2013,,,,,,,,,,,,,,,54.95,2649,
,AMD Athlon II X2 280,2013,,,,,,,,,,,,,,,76.8,1140,
,AMD Opteron 2435,2013,,,,,,,,,,,,,,,14.98,4709,
,AMD Opteron 6276,2013,,,,,,,,,,,,,,,199,5714,
,AMD Opteron 3380,2013,,,,,,,,,,,,,,,809,4109,
,AMD A10-5750M APU,2013,,,,,,,,,,,,,,,53,1894,
,AMD A4-4000 APU,2013,,,,,,,,,,,,,,,34.9,1128,
,AMD FX-6350 Six-Core,2013,,,,,,,,,,,,,,,99.95,4439,
,AMD Opteron 2222,2013,,,,,,,,,,,,,,,19,1844,
,AMD Opteron 6174,2013,,,,,,,,,,,,,,,15,5688,
,AMD Opteron 6212,2013,,,,,,,,,,,,,,,269.7,3739,
,AMD Opteron 6348,2013,,,,,,,,,,,,,,,296.2,9151,
,AMD A10-6700 APU,2013,,,,,,,,,,,,,,,79.95,3121,
,AMD A10-6800K APU,2013,,,,,,,,,,,,,,,149.95,3186,
,AMD A8-6600K APU,2013,,,,,,,,,,,,,,,74.95,2960,
,AMD FX-4350 Quad-Core,2013,,,,,,,,,,,,,,,98.68,3406,
,AMD Opteron 6136,2013,,,,,,,,,,,,,,,22.5,5202,
,AMD A10-5800B APU,2013,,,,,,,,,,,,,,,59.95,2850,
,AMD A6-5350M APU,2013,,,,,,,,,,,,,,,33.1,1090,
,AMD A6-6400K APU,2013,,,,,,,,,,,,,,,39.95,1378,
,AMD Athlon X2 340 Dual Core,2013,,,,,,,,,,,,,,,49.9,1313,
,AMD FX-9370 Eight-Core,2013,,,,,,,,,,,,,,,298.68,6033,
,AMD Opteron 6220,2013,,,,,,,,,,,,,,,19,4392,
,AMD Opteron 6328,2013,,,,,,,,,,,,,,,1454,5053,
,AMD Opteron 6344,2013,,,,,,,,,,,,,,,394.9,6032,
,AMD A8-6500 APU,2013,,,,,,,,,,,,,,,148.86,2606,
,AMD Athlon X4 760K Quad Core,2013,,,,,,,,,,,,,,,69.95,3043,
,AMD FX-9590 Eight-Core,2013,,,,,,,,,,,,,,,221,6625,
,AMD Opteron 6376,2013,,,,,,,,,,,,,,,55.1,5538,
,AMD Opteron 2354,2013,,,,,,,,,,,,,,,60,1558,
,AMD A4-6300 APU,2013,,,,,,,,,,,,,,,27.94,1337,
,AMD A6-5400B APU,2013,,,,,,,,,,,,,,,28.94,1423,
,AMD A10-6790K APU,2013,,,,,,,,,,,,,,,99.95,2841,
,AMD A4-6300B APU,2013,,,,,,,,,,,,,,,27.95,1471,
,AMD FX-4200 Quad-Core,2013,,,,,,,,,,,,,,,59.95,3157,
,AMD A10-7700K APU,2014,,,,,,,,,,,,,,,119.99,3191,
,AMD A10-7850K APU,2014,,,,,,,,,,,,,,,149.95,3271,
,AMD Opteron 4280,2014,,,,,,,,,,,,,,,50,4162,
,AMD A8-6500T APU,2014,,,,,,,,,,,,,,,59.9,1784,
,AMD Athlon 5350 APU,2014,,,,,,,,,,,,,,,79.99,1791,
,AMD Athlon X2 280,2014,,,,,,,,,,,,,,,33.4,1307,
,AMD A4-6320 APU,2014,,,,,,,,,,,,,,,69.9,1457,
,AMD A8-6500B APU,2014,,,,,,,,,,,,,,,49.95,2726,
,AMD Athlon 5150 APU,2014,,,,,,,,,,,,,,,69.95,1392,
,AMD Opteron 6366 HE,2014,,,,,,,,,,,,,,,29.9,4829,
,AMD Sempron 2650 APU,2014,,,,,,,,,,,,,,,59.95,579,
,AMD Sempron 3850 APU,2014,,,,,,,,,,,,,,,79.68,1089,
,AMD A10-6700T APU,2014,,,,,,,,,,,,,,,147.6,2186,
,AMD A10-7800 APU,2014,,,,,,,,,,,,,,,149.86,3063,
,AMD Opteron 4386,2014,,,,,,,,,,,,,,,128.6,4351,
,AMD A4-4020 APU,2014,,,,,,,,,,,,,,,44.68,881,
,AMD A8-7600 APU,2014,,,,,,,,,,,,,,,148.86,3202,
,AMD Opteron 6386 SE,2014,,,,,,,,,,,,,,,135.09,6974,
,AMD Opteron 1385,2014,,,,,,,,,,,,,,,54,1993,
,AMD A4-7300 APU,2014,,,,,,,,,,,,,,,29.95,1470,
,AMD Athlon X4 860K,2014,,,,,,,,,,,,,,,148.86,3442,
,AMD FX-8370 Eight-Core,2014,,,,,,,,,,,,,,,269.99,6140,
,AMD FX-8370E Eight-Core,2014,,,,,,,,,,,,,,,295.86,5061,
,AMD A6-6420K APU,2014,,,,,,,,,,,,,,,149.9,1545,
,AMD A6-7400K APU,2014,,,,,,,,,,,,,,,59.95,1646,
,AMD FX-8320E Eight-Core,2014,,,,,,,,,,,,,,,162.99,5003,
,AMD Opteron 6238,2014,,,,,,,,,,,,,,,349.89,5199,
,AMD Athlon X4 840,2015,,,,,,,,,,,,,,,78.7,3170,
,AMD Opteron 4162 EE,2015,,,,,,,,,,,,,,,19.9,3167,
,AMD A8-7650K,2015,,,,,,,,,,,,,,,148.68,2874,
,AMD Opteron 6378,2015,,,,,,,,,,,,,,,1295,5853,
,AMD Opteron 6380,2015,,,,,,,,,,,,,,,49.1,6488,
,AMD Athlon II X4 638 Quad-Core,2015,,,,,,,,,,,,,,,26.4,2030,
,AMD A10-7870K,2015,,,,,,,,,,,,,,,226.9,3620,
,AMD A8-7670K,2015,,,,,,,,,,,,,,,89.95,3360,
,AMD Opteron 4332 HE,2015,,,,,,,,,,,,,,,36.99,3692,
,AMD PRO A4-8350B,2016,,,,,,,,,,,,,,,17.95,1805,
,AMD A10-7860K,2016,,,,,,,,,,,,,,,149.95,3268,
,AMD Athlon X4 845,2016,,,,,,,,,,,,,,,53.1,3819,
,AMD Athlon X4 870K,2016,,,,,,,,,,,,,,,79.9,3473,
,AMD Opteron 4334,2016,,,,,,,,,,,,,,,128.6,3925,
,AMD A10-7890K,2016,,,,,,,,,,,,,,,199.9,3624,
,AMD Athlon 5370 APU,2016,,,,,,,,,,,,,,,598.68,1771,
,AMD Athlon X4 880K,2016,,,,,,,,,,,,,,,99.9,3705,
,AMD A6-7470K,2016,,,,,,,,,,,,,,,238.74,1817,
,AMD PRO A10-9700E,2016,,,,,,,,,,,,,,,139,3267,
,AMD PRO A8-9600,2016,,,,,,,,,,,,,,,119,3445,
,AMD A12-9800,2016,,,,,,,,,,,,,,,130,3646,
,AMD PRO A10-9700,2016,,,,,,,,,,,,,,,169,3620,
,AMD A10-9700,2016,,,,,,,,,,,,,,,88.99,3443,
,AMD A6-9500,2016,,,,,,,,,,,,,,,58.99,1795,
,AMD PRO A12-9800,2017,,,,,,,,,,,,,,,169,4001,
,AMD PRO A12-9800E,2017,,,,,,,,,,,,,,,169,3106,
,AMD PRO A6-9500,2017,,,,,,,,,,,,,,,74,1935,
,AMD PRO A6-9500E,2017,,,,,,,,,,,,,,,74,1606,
,AMD Ryzen 7 1800X,2017,,,,,,,,,,,,,,,285.43,16229,
,AMD Ryzen 5 1600,2017,,,,,,,,,,,,,,,104.99,12525,
,AMD Ryzen 7 1700,2017,,,,,,,,,,,,,,,279.86,14508,
,AMD Ryzen 7 1700X,2017,,,,,,,,,,,,,,,249.99,15649,
,AMD A8-9600,2017,,,,,,,,,,,,,,,72.31,3327,
,AMD Ryzen 5 1400,2017,,,,,,,,,,,,,,,186.86,7971,
,AMD Ryzen 5 1500X,2017,,,,,,,,,,,,,,,228.86,8982,
,AMD Ryzen 5 1600X,2017,,,,,,,,,,,,,,,258.86,13132,
,AMD Ryzen 3 1200,2017,,,,,,,,,,,,,,,87.2,6319,
,AMD Ryzen 3 1300X,2017,,,,,,,,,,,,,,,192.9,7058,
,AMD Ryzen Threadripper 1920X,2017,,,,,,,,,,,,,,,301.06,22637,
,AMD Ryzen Threadripper 1950X,2017,,,,,,,,,,,,,,,649.99,26793,
,AMD A12-9800E,2017,,,,,,,,,,,,,,,121.38,3289,
,AMD Athlon X4 950,2017,,,,,,,,,,,,,,,118.86,3656,
,AMD EPYC 7551,2017,,,,,,,,,,,,,,,1395,19606,
,AMD Ryzen Threadripper 1900X,2017,,,,,,,,,,,,,,,224.94,17108,
,AMD A10-9700E,2017,,,,,,,,,,,,,,,154.1,2972,
,AMD EPYC 7351P,2017,,,,,,,,,,,,,,,1498,15792,
,AMD EPYC 7401P,2017,,,,,,,,,,,,,,,980,21450,
,AMD EPYC 7501,2017,,,,,,,,,,,,,,,3353.8,20094,
,AMD EPYC 7451,2018,,,,,,,,,,,,,,,2400,16718,
,AMD EPYC 7251,2018,,,,,,,,,,,,,,,401.36,12529,
,AMD Ryzen 3 2200G,2018,,,,,,,,,,,,,,,139.66,6758,
,AMD Ryzen 5 2400G,2018,,,,,,,,,,,,,,,259.98,8853,
,AMD EPYC 7551P,2018,,,,,,,,,,,,,,,2034.08,23581,
,AMD Ryzen 5 2600,2018,,,,,,,,,,,,,,,157.95,13285,
,AMD Ryzen 5 2600X,2018,,,,,,,,,,,,,,,198.45,14112,
,AMD Ryzen 7 2700,2018,,,,,,,,,,,,,,,249.99,15861,
,AMD Ryzen 7 2700X,2018,,,,,,,,,,,,,,,301.24,17583,
,AMD Ryzen Threadripper 2990WX,2018,,,,,,,,,,,,,,,1432.65,30228,
,AMD Athlon 200GE,2018,,,,,,,,,,,,,,,77.8,4143,
,AMD Ryzen Threadripper 2950X,2018,,,,,,,,,,,,,,,649.99,30341,
,AMD A6-9500E,2018,,,,,,,,,,,,,,,86.3,1895,
,AMD Sempron 240,2018,,,,,,,,,,,,,,,38.4,1282,
,AMD Ryzen Threadripper 2920X,2018,,,,,,,,,,,,,,,486.01,25336,
,AMD Ryzen Threadripper 2970WX,2018,,,,,,,,,,,,,,,901.32,26494,
,AMD A8-7680,2019,,,,,,,,,,,,,,,59.9,3581,
,AMD Athlon 240GE,2019,,,,,,,,,,,,,,,84.95,4752,
,AMD EPYC 7371,2019,,,,,,,,,,,,,,,1808.99,22859,
,AMD Ryzen 3 2300X,2019,,,,,,,,,,,,,,,207.1,7828,
,AMD Athlon 220GE,2019,,,,,,,,,,,,,,,79.99,4472,
,AMD EPYC 7351,2019,,,,,,,,,,,,,,,950,21261,
